,bltasid,residentialsf,bsmntsf,bsmntfinsf,garagesf,grossacres,yrblt,salep,SubDivisionCode
1063,7,2017,400,400,641,0.18,2020,469348,-1
1064,68,1964,0,0,440,0.07,2018,595000,-1
1065,8,1777,830,0,504,0.11,2020,425000,-1
1066,8,2177,1011,723,400,0.13,2011,527000,-1
1067,19,1241,0,0,0,0.0,2009,295000,46
1068,8,1509,480,480,400,0.12,1989,395000,-1
1069,8,4342,2522,2110,1119,0.28,1992,1530000,-1
1070,1,1530,780,0,400,0.19,1993,400000,-1
1071,68,1344,0,0,264,0.08,1995,310000,-1
1072,8,2238,1021,1021,544,0.26,1994,589900,-1
1073,1,1505,0,0,610,0.2,2001,365500,-1
1074,19,1088,0,0,240,0.0,2000,273000,-1
1075,1,912,912,912,264,0.16,1970,420500,-1
1076,14,1176,0,0,0,0.0,1983,2500,-1
1077,1,1727,0,0,528,0.22,1963,519500,-1
1078,68,1331,0,0,0,0.0,1974,250000,-1
1079,1,1016,960,960,480,0.25,1981,395000,20
1080,8,2250,812,812,462,0.26,1979,485000,-1
1081,14,882,0,0,0,0.0,1973,5000,-1
1082,8,1608,684,0,400,0.17,2000,355000,-1
1083,8,3927,2127,0,775,0.24,1999,690000,-1
1084,8,1804,897,0,546,0.13,2003,442500,-1
1085,8,1482,582,0,380,0.11,2005,407500,28
1086,8,1482,582,0,380,0.11,2005,402500,28
1087,68,1416,616,0,240,0.03,2000,317000,-1
1088,8,1446,0,0,210,0.06,2000,340000,-1
1089,8,2188,1056,1056,670,0.27,1993,540000,-1
1090,1,2107,1360,1036,680,0.18,1989,570000,-1
1091,1,1048,0,0,440,0.18,1985,339000,-1
1092,68,1208,0,0,231,0.0,1972,278000,-1
1093,61,1027,0,0,286,0.0,1984,250000,-1
1094,8,4679,2563,1623,950,0.5,1989,1200000,-1
1095,14,994,0,0,0,0.0,1984,84500,-1
1096,15,1296,0,0,0,0.0,1999,45000,-1
1097,1,939,384,354,576,0.17,1904,354000,-1
1098,1,844,0,0,396,0.19,1898,410000,-1
1099,5,1299,420,0,484,0.18,1933,515000,-1
1100,8,2372,1149,555,550,0.28,1970,556000,-1
1101,1,896,0,0,288,0.5,1954,355000,-1
1102,7,2282,826,826,550,0.33,1973,445000,-1
1103,4,2000,0,0,532,0.21,1978,445000,-1
1104,7,1722,598,598,392,0.17,1982,526875,-1
1105,8,1500,720,672,440,0.15,1985,449000,-1
1106,1,2250,2250,0,820,0.16,2013,632500,-1
1107,7,1690,930,422,624,0.11,2012,418500,38
1108,1,2585,2585,1841,890,0.49,2008,925000,-1
1109,8,2202,1010,1010,480,0.16,2014,510000,42
1110,1,1901,1901,0,420,0.11,2020,445000,-1
1111,61,1346,0,0,429,0.0,2020,423927,-1
1112,69,1151,0,0,476,0.03,2016,366500,-1
1113,8,1852,873,0,569,0.14,2012,490000,-1
1114,8,2260,1218,1218,680,0.19,2003,750000,-1
1115,7,2338,840,0,864,0.2,1985,549000,-1
1116,1,1862,792,792,325,0.23,1958,435000,-1
1117,1,720,576,576,384,0.12,1928,612500,-1
1118,8,2532,756,355,441,0.17,1898,1160000,-1
1119,14,924,0,0,0,0.0,1972,10000,-1
1120,1,2309,2073,1684,1084,0.61,1999,675000,-1
1121,8,2761,2116,0,576,0.25,1999,576500,-1
1122,8,3430,1722,1722,787,1.9,1996,830000,-1
1123,1,2063,1122,1122,483,0.16,2005,539000,22
1124,8,1959,871,871,400,0.2,1999,458000,16
1125,8,3435,1908,1375,767,0.41,2004,1190000,19
1126,8,1704,847,699,441,0.15,2001,470000,-1
1127,8,1510,700,500,440,0.16,1986,450000,-1
1128,14,840,0,0,0,0.0,2019,64000,-1
1129,1,1411,1248,311,560,0.3,1979,359000,-1
1130,1,1512,1200,1200,336,0.59,1967,565000,-1
1131,19,734,0,0,0,0.0,1980,185000,-1
1132,8,1625,827,0,506,0.07,2014,635000,35
1133,349,816,0,0,0,0.43,2020,2535000,-1
1134,68,1456,0,0,484,0.0,2020,371887,-1
1135,19,1323,0,0,364,0.0,2017,380000,17
1136,1,2914,2337,2337,1677,1.98,2006,1200000,-1
1137,9,2742,0,0,854,0.09,2015,872000,35
1138,19,560,0,0,0,0.0,1974,163500,-1
1139,51,1570,1570,1570,740,1.0,1947,550000,-1
1140,1,1370,1150,1150,286,0.2,1960,440000,-1
1141,4,1562,0,0,520,0.16,1979,345000,-1
1142,14,1216,0,0,0,0.0,1994,43000,-1
1143,1,1126,0,0,280,0.22,1900,465777,-1
1144,1,2007,1329,1329,380,0.17,1998,600000,41
1145,8,1694,602,0,580,0.26,1999,420000,41
1146,19,848,0,0,200,0.0,1998,233000,45
1147,8,1662,0,0,456,0.1,2000,338000,-1
1148,61,1276,604,604,420,0.08,1997,347000,-1
1149,8,2346,1221,0,640,0.13,2004,501000,-1
1150,19,576,0,0,0,0.0,1974,158000,-1
1151,68,1164,726,0,231,0.05,1999,299000,-1
1152,7,1329,0,0,440,0.24,1984,345000,-1
1153,1,1139,1056,1056,400,0.14,1991,410000,-1
1154,1,1151,1124,1124,529,0.21,1961,547500,-1
1155,1,1117,0,0,240,0.18,1956,372000,-1
1156,1,2206,1023,0,624,0.26,1965,710000,-1
1157,8,2821,914,914,528,0.2,1905,1337000,-1
1158,61,1078,1078,1078,528,0.08,1978,350000,-1
1159,1,1078,922,858,260,0.16,1967,390000,-1
1160,1,1044,0,0,312,0.16,1972,346000,-1
1161,1,1908,1908,570,600,0.7,1978,610000,-1
1162,8,1368,940,940,400,0.15,1988,415000,39
1163,4,1804,0,0,396,0.34,1985,405000,-1
1164,68,896,112,0,336,0.01,1983,240000,2
1165,68,1756,0,0,440,0.0,1992,325000,-1
1166,7,1440,0,0,528,0.19,1989,360000,-1
1167,7,1620,506,298,583,0.16,1995,472888,-1
1168,1,2276,2168,1691,920,0.19,1999,600000,-1
1169,1,1614,1590,924,462,0.08,2003,447250,-1
1170,19,1175,0,0,200,0.0,1999,270000,45
1171,8,1633,847,743,483,0.12,2001,450000,-1
1172,8,2060,802,697,420,0.13,2004,455000,22
1173,8,3793,1760,1760,1051,0.5,2004,1350000,-1
1174,68,1216,0,0,0,0.0,2003,246000,38
1175,8,1360,680,545,440,0.07,2011,490000,35
1176,8,2392,1300,0,726,0.14,2015,546000,-1
1177,69,1601,0,0,556,0.03,2018,447500,-1
1178,19,1360,0,0,240,0.0,2015,320000,10
1179,1,1646,1646,0,400,0.14,2020,592000,-1
1180,1,1646,1646,0,400,0.14,2020,592000,-1
1181,8,1400,798,798,484,0.08,2013,685000,35
1182,8,2374,720,0,644,0.16,2005,488650,42
1183,8,2202,812,812,714,0.22,2004,549900,-1
1184,1,1293,1253,285,480,0.21,2000,390000,-1
1185,68,1504,750,702,420,0.03,1995,345000,-1
1186,68,1132,594,0,200,0.03,1996,260000,-1
1187,8,2038,1047,1047,462,0.17,1997,639900,-1
1188,4,1632,0,0,288,0.14,1975,342500,-1
1189,5,1633,552,0,384,0.46,1950,478800,-1
1190,1,2644,726,726,528,0.25,1961,527000,-1
1191,1,1724,936,586,916,0.72,1962,625000,-1
1192,1,1016,0,0,0,0.15,1956,420000,-1
1193,14,672,0,0,0,0.0,1968,30000,-1
1194,1,1355,1355,668,490,0.14,1990,45000,-1
1195,7,1753,560,560,440,0.18,1983,406000,-1
1196,68,900,0,0,0,0.0,1972,233000,-1
1197,68,1204,576,0,440,0.05,1980,339900,-1
1198,1,806,806,806,460,0.14,1983,366393,-1
1199,19,890,0,0,288,0.0,1980,248500,-1
1200,1,1471,1020,1020,811,0.69,1947,722000,-1
1201,1,1260,1092,1092,312,0.2,1963,375000,-1
1202,1,1116,0,0,0,0.16,1958,432200,-1
1203,1,2483,0,0,1353,3.23,1977,800000,-1
1204,8,1798,960,960,484,0.27,1993,449000,-1
1205,68,1176,0,0,240,0.06,1984,305000,-1
1206,8,2591,1268,0,1597,0.47,1995,615000,-1
1207,68,1232,640,264,200,0.02,1997,295000,-1
1208,8,2373,1479,0,630,0.2,1999,575000,-1
1209,19,977,0,0,200,0.0,1999,277600,6
1210,19,1134,0,0,0,0.0,1998,25250,-1
1211,1,2200,1034,0,639,2.68,2001,765000,-1
1212,8,2711,1061,0,484,0.15,2016,550000,3
1213,19,1550,1036,704,471,0.0,2014,402000,10
1214,68,1676,0,0,478,0.06,2013,385000,7
1215,68,2177,0,0,400,0.09,2019,392950,40
1216,9,2494,0,0,836,0.08,2014,856000,35
1217,8,2683,1090,1090,921,0.34,1993,530000,-1
1218,19,867,0,0,0,0.0,1984,235000,-1
1219,1,1037,1037,1037,341,0.18,1963,401000,-1
1220,1,1648,900,750,245,0.2,1923,790000,-1
1221,68,1664,0,0,400,0.08,1979,355000,-1
1222,7,1440,0,0,440,0.2,1985,397000,-1
1223,14,960,0,0,0,0.0,1982,28000,-1
1224,8,2192,1178,1078,649,0.28,1966,480000,-1
1225,8,2199,795,795,594,0.2,1987,531000,-1
1226,8,2390,676,156,492,0.25,1990,555000,-1
1227,1,960,0,0,608,0.16,1984,350000,-1
1228,7,1644,448,336,414,0.1,1993,430000,-1
1229,1,1444,1444,1444,528,0.22,1997,479000,-1
1230,1,1075,0,0,252,0.21,1975,350000,-1
1231,5,1754,0,0,400,0.1,2000,345000,-1
1232,8,1414,0,0,420,0.11,2002,343000,-1
1233,68,1159,618,618,200,0.03,2000,285000,-1
1234,1,3059,3059,2526,1453,0.6,1999,1085000,12
1235,8,3229,1472,1095,700,0.27,2006,650000,42
1236,8,2040,760,0,400,0.1,2017,429000,-1
1237,7,2400,0,0,462,0.12,2017,463000,-1
1238,1,1840,890,0,460,0.17,2019,525000,-1
1239,8,2154,956,0,596,0.1,2020,420415,-1
1240,8,2506,1145,0,565,0.14,2016,560000,7
1241,8,1672,805,0,440,0.12,2008,405000,-1
1242,1,2845,2959,2192,1236,3.58,2007,1305000,-1
1243,8,2092,972,0,580,0.11,2010,400000,31
1244,8,1761,892,611,420,0.15,2004,484000,33
1245,68,1587,799,0,480,0.08,2003,385000,33
1246,8,3298,1468,1132,792,0.27,1996,725000,-1
1247,8,2458,896,544,462,0.22,1985,566500,-1
1248,8,2408,1184,1000,506,0.17,1989,660000,39
1249,1,1360,1120,126,480,0.21,1974,360000,-1
1250,61,1226,1226,1226,312,0.0,1973,380000,1
1251,1,1066,0,0,240,0.17,1955,350000,-1
1252,14,924,0,0,0,0.0,1978,25000,-1
1253,4,1688,0,0,288,0.16,1974,262500,-1
1254,61,725,725,725,0,0.0,1973,269000,-1
1255,68,1064,0,0,0,0.0,1970,235000,-1
1256,68,1064,0,0,0,0.0,1970,235000,-1
1257,61,1186,1186,724,312,0.0,1977,360000,1
1258,8,1246,616,616,484,0.22,1977,411000,-1
1259,7,1384,0,0,418,0.16,1978,385000,-1
1260,8,4069,1333,1333,1079,0.52,1996,810000,-1
1261,1,1028,0,0,273,0.15,1980,341000,-1
1262,8,2080,840,208,440,0.22,1981,533000,-1
1263,7,1543,0,0,440,0.31,1978,397000,-1
1264,61,1504,1504,1504,576,0.0,1976,369500,1
1265,68,1079,510,510,0,0.0,1973,303000,-1
1266,21,1220,0,0,576,0.17,1979,271450,-1
1267,1,1512,1512,0,520,0.18,1982,460000,-1
1268,8,2147,1024,0,562,0.14,1989,453000,-1
1269,8,2239,1084,0,600,0.18,1992,485000,-1
1270,7,1905,1030,1030,506,0.14,1987,489000,-1
1271,1,1195,1165,1165,483,0.16,1997,380000,49
1272,19,940,0,0,0,0.0,2005,240000,46
1273,0,1,0,0,0,0.22,2020,783500,-1
1274,19,940,0,0,0,0.0,2009,258000,46
1275,19,1047,0,0,180,0.0,2015,289000,32
1276,8,1746,868,0,586,0.1,2020,411390,-1
1277,19,1360,0,0,240,0.0,2014,320000,10
1278,8,2560,1124,964,420,0.17,2013,640000,-1
1279,19,1071,0,0,0,0.0,1998,265000,-1
1280,8,2319,1072,0,380,0.1,2002,400000,28
1281,68,1455,0,0,500,0.0,1998,347000,-1
1282,8,2345,952,880,0,0.19,1900,950000,-1
1283,8,1798,868,868,418,0.17,1978,426000,-1
1284,21,1458,0,0,0,0.12,1978,227650,-1
1285,4,1818,0,0,528,0.17,1977,440000,-1
1286,1,956,0,0,240,0.15,1955,369000,-1
1287,7,1280,0,0,264,0.18,1974,321000,-1
1288,4,3364,0,0,756,0.28,1991,485000,-1
1289,1,1352,1144,1144,368,0.2,1965,405000,-1
1290,19,918,0,0,270,0.0,1984,219500,-1
1291,68,1258,631,240,400,0.03,1995,316900,-1
1292,8,2691,1252,120,630,0.18,1999,555000,-1
1293,8,2895,1576,1576,881,0.27,1997,615000,38
1294,8,2665,1177,0,817,0.46,1994,649000,-1
1295,8,2756,1536,1216,704,0.21,2005,650000,19
1296,1,1436,1436,1110,420,0.11,2014,410000,31
1297,8,1888,0,0,420,0.1,2002,363000,-1
1298,20,1223,0,0,0,0.0,2017,670000,-1
1299,1,725,653,653,0,0.14,1898,375000,-1
1300,8,3571,2488,2488,1244,0.55,2005,1325000,-1
1301,19,977,0,0,200,0.0,1999,268000,6
1302,8,2063,1028,0,420,0.11,2002,470000,22
1303,8,1318,646,646,462,0.15,1997,410000,-1
1304,1,1390,0,0,462,0.1,1992,380000,-1
1305,1,1941,1159,859,430,0.19,1971,460000,-1
1306,68,1200,0,0,400,0.0,1974,284900,-1
1307,1,1260,1260,1260,546,0.21,1960,469000,-1
1308,1,1260,1260,1260,546,0.21,1960,479500,-1
1309,7,2220,644,0,576,0.31,1973,387000,-1
1310,4,1213,0,0,480,0.14,1979,368700,-1
1311,7,1420,0,0,396,0.21,1979,389000,-1
1312,8,2227,1108,774,686,0.21,1996,525800,-1
1313,14,1056,0,0,0,0.0,2018,5000,-1
1314,7,1870,648,648,552,0.28,1977,519900,-1
1315,1,1053,1053,702,297,0.19,1961,424900,-1
1316,7,1748,588,0,520,0.21,1976,375000,-1
1317,1,1092,1092,0,494,0.19,1968,409000,-1
1318,4,2180,0,0,436,0.16,1973,377500,-1
1319,7,2136,0,0,480,1.54,1958,650000,-1
1320,7,1932,624,624,564,0.17,1978,465000,-1
1321,7,1368,0,0,440,0.15,1985,310000,-1
1322,4,1375,0,0,304,0.14,1978,297000,-1
1323,7,2094,376,0,440,0.21,1984,399900,-1
1324,1,1052,1008,1008,336,0.18,1982,380000,-1
1325,19,938,0,0,0,0.0,1979,208000,-1
1326,68,1306,0,0,0,0.0,1974,265000,-1
1327,4,1152,0,0,308,0.18,1985,338000,-1
1328,1,1806,1794,1378,538,0.16,1998,507000,-1
1329,5,1529,650,650,564,35.0,1994,785000,-1
1330,1,1174,1174,0,400,0.18,1995,410000,-1
1331,8,3222,1728,1327,825,2.07,1993,1525000,-1
1332,1,2880,1707,1707,792,0.32,1992,1200000,-1
1333,1,1414,1400,1400,400,0.15,1998,450000,-1
1334,8,2471,1194,1194,600,0.25,1996,520000,-1
1335,4,2164,0,0,420,0.16,1996,405500,49
1336,8,2402,1025,0,439,0.15,2004,509000,-1
1337,68,1621,650,0,420,0.04,2009,350000,42
1338,8,1760,808,452,400,0.17,2001,485000,-1
1339,68,1422,618,0,480,0.04,2002,347500,22
1340,1,1526,0,0,440,0.1,2001,345000,-1
1341,8,1928,602,0,400,0.17,1999,410000,41
1342,8,2915,1747,1747,441,0.17,2015,655000,-1
1343,8,2066,962,0,420,0.12,2007,388000,-1
1344,8,1620,0,0,560,0.2,2012,398500,-1
1345,1,2028,2028,1545,910,0.24,2020,609640,-1
1346,20,1194,0,0,0,0.0,2017,642000,-1
1347,8,3212,1331,0,686,0.14,2014,600000,-1
1348,20,1223,0,0,0,0.0,2017,735000,-1
1349,20,1262,0,0,0,0.0,2017,707400,-1
1350,20,544,0,0,0,0.0,2017,325000,-1
1351,69,1670,0,0,350,0.03,2017,564950,35
1352,68,1176,0,0,0,0.0,2003,236475,38
1353,8,3704,1716,1250,664,0.2,2000,615000,40
1354,68,1159,618,0,200,0.03,2000,290000,-1
1355,19,776,0,0,220,0.0,2001,239000,18
1356,8,1620,757,0,504,0.09,2005,425000,22
1357,1,1747,1687,1687,594,0.29,1993,633900,39
1358,8,2166,711,711,534,0.24,1988,608000,-1
1359,7,1360,460,250,400,0.2,1985,465000,-1
1360,8,2414,896,400,462,0.23,1982,470000,-1
1361,68,1176,0,0,400,0.09,1980,300000,-1
1362,4,1588,0,0,288,0.13,1978,315000,-1
1363,7,1672,528,0,440,0.21,1979,411000,-1
1364,8,2473,960,0,484,0.38,1979,363000,-1
1365,5,2286,1374,1031,576,0.55,1963,1200000,-1
1366,51,1776,0,0,528,0.17,1968,510000,15
1367,1,1623,0,0,0,0.15,1934,576000,-1
1368,1,720,0,0,288,0.2,1903,401500,-1
1369,8,2316,0,0,480,0.18,1948,775000,-1
1370,14,1216,0,0,0,0.0,1998,41233,-1
1371,14,938,0,0,0,0.0,1982,2000,-1
1372,1,1799,442,442,525,0.29,1952,500000,-1
1373,1,850,850,850,300,0.24,1960,390000,-1
1374,1,1303,1303,1303,391,0.2,1966,450000,-1
1375,7,1800,0,0,504,0.22,1984,370000,-1
1376,8,1536,0,0,420,0.18,1990,379900,-1
1377,68,1756,0,0,440,0.0,1988,310000,-1
1378,8,1939,995,995,668,0.2,1990,575000,-1
1379,1,1156,0,0,400,0.07,1986,325000,-1
1380,8,3195,1933,1678,629,0.16,2006,780000,19
1381,19,1146,0,0,240,0.0,2001,285000,18
1382,8,2132,892,0,528,0.11,2020,455650,-1
1383,8,2134,0,0,693,0.11,2017,440000,-1
1384,1,1383,0,0,441,0.12,2017,389000,-1
1385,68,1675,0,0,408,0.04,2017,353000,-1
1386,8,1896,948,948,400,0.08,2014,640000,-1
1387,8,2368,1198,987,506,0.13,2008,597000,-1
1388,1,1532,1412,0,440,0.13,2012,400000,38
1389,1,1812,1684,972,600,0.16,2012,465000,38
1390,61,1168,0,0,0,0.0,2003,250000,38
1391,8,1602,432,0,400,0.11,1999,395500,-1
1392,19,936,0,0,0,0.0,1996,240000,-1
1393,68,1258,631,631,400,0.03,1996,327000,-1
1394,1,1727,1705,0,400,0.17,1995,455000,-1
1395,5,1554,1113,0,420,0.18,1997,375000,-1
1396,8,2864,0,0,0,1.21,1988,935000,-1
1397,7,1404,0,0,440,0.16,1985,390000,-1
1398,7,1894,320,320,420,0.29,1985,475000,-1
1399,1,960,936,0,480,0.16,1978,338000,-1
1400,1,991,820,820,520,0.16,1955,500000,-1
1401,1,912,117,0,0,0.11,1910,320000,-1
1402,1,1128,0,0,264,0.16,1964,452500,-1
1403,1,2240,2240,2240,480,0.25,1976,605000,-1
1404,8,1797,520,130,484,0.14,1991,431000,-1
1405,8,2386,1112,888,680,0.23,1995,535000,16
1406,8,2530,1134,1134,775,1.08,1997,900000,-1
1407,8,2406,961,0,702,0.2,1998,550000,-1
1408,5,4219,0,0,748,2.3,2002,878000,-1
1409,1,1042,1042,1042,396,0.06,1999,390000,-1
1410,8,1476,986,986,462,0.19,1997,425000,-1
1411,8,2522,1185,768,440,0.17,1998,565000,-1
1412,1,2053,1111,0,714,0.41,1997,537499,-1
1413,8,1780,847,847,564,0.19,1996,473000,-1
1414,1,2666,1665,503,956,0.25,2001,795000,-1
1415,8,1798,964,964,440,0.17,1992,452000,-1
1416,8,2190,786,450,400,0.15,1992,484000,-1
1417,1,2100,2082,2004,580,0.16,2000,550000,41
1418,8,3167,1639,1489,730,0.19,2004,548000,40
1419,8,1735,865,0,600,0.18,2001,430000,-1
1420,68,1178,610,578,200,0.02,2000,295000,-1
1421,7,2587,926,631,460,0.15,2005,449104,41
1422,68,1170,576,0,240,0.02,2003,312500,-1
1423,8,1932,976,680,484,0.12,2007,510000,-1
1424,8,3036,1718,1418,762,0.67,1986,925000,-1
1425,4,1638,0,0,440,0.19,1983,342500,-1
1426,4,1704,0,0,400,0.16,1984,410000,-1
1427,4,1365,0,0,315,0.11,1979,290000,-1
1428,7,1608,528,0,462,0.18,1978,473000,-1
1429,7,1818,576,576,682,0.33,1979,535000,-1
1430,1,1302,1262,1262,644,0.27,1987,530000,-1
1431,7,1600,480,0,736,0.28,1975,410000,-1
1432,5,2009,378,0,520,0.2,1898,760000,-1
1433,8,1872,936,468,484,0.23,1974,540000,-1
1434,8,2846,2175,1542,531,0.19,2016,1125000,-1
1435,1,1185,0,0,0,0.22,1888,472000,-1
1436,68,2352,0,0,482,0.13,2019,394950,40
1437,8,1867,976,0,484,0.07,2014,625000,35
1438,68,1456,0,0,484,0.0,2020,358079,-1
1439,8,3052,1625,1441,634,0.56,2004,845000,-1
1440,8,3211,1331,0,686,0.16,2015,610000,-1
1441,8,3046,1496,0,734,0.19,2016,680000,-1
1442,7,1760,0,0,572,0.22,1974,400000,-1
1443,7,2226,728,0,630,0.26,1968,555000,-1
1444,7,1556,456,361,432,0.21,1971,441000,-1
1445,14,1216,0,0,0,0.0,1994,39200,-1
1446,19,938,0,0,0,0.0,1978,218000,-1
1447,8,2084,600,0,550,0.17,1986,425000,-1
1448,19,1160,0,0,280,0.0,2000,265000,-1
1449,8,2422,1247,992,550,0.21,2002,555000,-1
1450,1,2076,1175,992,483,0.16,2005,536900,22
1451,7,1915,417,327,640,0.13,2010,401500,31
1452,68,1326,594,594,440,0.04,2002,365000,22
1453,68,1410,0,0,220,0.08,1988,295000,-1
1454,8,3304,1419,1419,808,0.71,1998,795000,24
1455,68,1178,610,0,200,0.02,1998,290000,-1
1456,68,1274,632,0,0,0.0,1994,284000,-1
1457,8,2438,1400,1218,511,0.35,1992,556000,-1
1458,8,2301,1085,1049,528,0.17,1994,475000,-1
1459,1,1821,868,676,753,0.14,1949,715000,-1
1460,1,1104,1104,826,288,0.2,1966,395000,-1
1461,1,948,948,948,240,0.21,1946,465000,-1
1462,1,1409,0,0,420,0.14,2016,380000,-1
1463,1,1901,1901,0,420,0.11,2020,441950,-1
1464,61,1400,580,580,400,0.1,2015,400000,42
1465,1,1269,1269,1009,403,0.24,1964,420000,-1
1466,14,1072,0,0,0,0.0,1998,37000,-1
1467,14,924,0,0,0,0.0,2017,53000,-1
1468,1,774,0,0,220,0.16,1946,325000,-1
1469,14,720,0,0,0,0.0,1972,3500,-1
1470,14,784,0,0,0,0.0,1981,22500,-1
1471,8,1669,903,0,400,0.18,1994,440000,-1
1472,7,2247,663,0,528,0.2,1985,475000,-1
1473,61,1195,1195,948,400,0.0,1995,350000,-1
1474,8,1689,0,0,420,0.11,2001,354000,-1
1475,7,900,450,450,2,0.2,1975,350000,-1
1476,8,2010,1038,1018,484,0.19,1988,450000,-1
1477,14,1024,0,0,0,0.0,1996,19500,-1
1478,61,1078,1078,1078,528,0.14,1979,349500,-1
1479,68,868,420,0,0,0.02,1999,254850,-1
1480,1,2583,2535,1495,805,1.92,1993,710000,-1
1481,7,1562,0,0,462,0.21,1986,400000,-1
1482,1,2958,2337,0,815,0.3,2015,857000,-1
1483,68,1428,700,550,420,0.0,2003,379000,51
1484,8,1982,904,520,484,0.11,2012,575000,-1
1485,8,2132,892,0,528,0.11,2020,460900,-1
1486,68,1430,975,0,484,0.0,2020,428182,-1
1487,8,1370,624,0,400,0.18,1980,420000,-1
1488,4,1484,0,0,576,0.21,1978,417000,-1
1489,8,2104,891,0,483,0.25,1977,397500,-1
1490,4,1442,0,0,322,0.12,1980,300000,-1
1491,7,2987,0,0,839,0.5,1964,920000,-1
1492,8,2228,781,781,440,0.19,1993,535500,-1
1493,19,807,0,0,264,0.0,1985,250000,-1
1494,8,1520,706,570,482,0.15,1999,385000,-1
1495,19,1180,0,0,200,0.0,1999,270000,45
1496,8,2686,1436,1183,739,0.2,2005,719900,19
1497,19,1134,0,0,0,0.0,2001,269900,18
1498,8,1314,0,0,216,0.07,1998,342000,-1
1499,1,1889,1865,1865,928,0.97,2003,880000,23
1500,68,1172,592,0,180,0.02,2001,287500,-1
1501,68,1861,756,648,400,0.06,2003,486000,22
1502,1,1963,1920,1428,714,0.35,1994,920000,-1
1503,8,2645,1498,0,660,0.18,2000,532500,-1
1504,8,2909,1198,1020,590,0.3,1999,770000,-1
1505,1,624,0,0,280,0.2,1945,365000,-1
1506,1,1316,0,0,484,0.32,1965,420000,-1
1507,1,1092,1092,546,288,0.17,1963,366000,-1
1508,7,2444,614,614,598,0.31,1971,570000,-1
1509,7,2258,0,0,1536,0.97,1972,624900,-1
1510,51,1525,0,0,396,0.83,1973,455000,-1
1511,8,2119,803,0,410,0.26,1985,526000,-1
1512,7,1624,0,0,440,0.1,1984,447000,-1
1513,344,2825,0,0,0,0.11,2003,678000,5
1514,8,1612,0,0,500,0.09,2012,385500,-1
1515,68,1459,630,336,277,0.0,2004,346000,-1
1516,68,1428,0,0,420,0.0,2005,311550,51
1517,14,1216,0,0,0,0.0,1999,4000,-1
1518,55,1115,743,743,198,0.1,1940,500000,-1
1519,1,1161,1161,1161,324,0.19,1964,435000,-1
1520,1,900,0,0,300,0.19,1965,347750,-1
1521,5,2092,798,0,472,0.22,1967,535000,-1
1522,8,1632,0,0,456,0.18,1981,390000,-1
1523,68,1079,510,510,0,0.0,1973,310000,-1
1524,4,2214,0,0,480,0.18,1979,411250,-1
1525,1,1008,0,0,288,0.1,1993,300000,-1
1526,4,1809,0,0,388,0.17,1983,411000,-1
1527,8,1418,650,650,400,0.14,1987,410600,-1
1528,7,1192,0,0,400,0.14,1982,365950,20
1529,61,1192,0,0,380,0.06,1987,325000,-1
1530,19,885,0,0,0,0.0,1984,240000,-1
1531,8,2483,1230,1030,780,0.24,1991,600000,-1
1532,8,1548,720,720,528,0.15,1990,404027,-1
1533,8,1386,693,693,420,0.2,1999,429900,-1
1534,61,1288,1260,484,396,0.05,1997,369000,-1
1535,8,2674,1222,0,588,0.21,2000,587500,42
1536,1,2768,2471,1961,884,0.51,2005,875000,-1
1537,1,1660,792,630,400,0.11,2002,399900,28
1538,68,1320,600,0,480,0.04,2005,334000,22
1539,8,3075,1494,1494,730,0.19,2015,732000,-1
1540,68,1210,629,629,188,0.0,2006,350000,27
1541,8,1746,0,0,586,0.09,2020,422740,-1
1542,19,1006,0,0,220,0.0,2016,327500,17
1543,14,1216,0,0,0,0.0,2006,18000,-1
1544,7,1236,480,0,484,0.18,1993,300000,-1
1545,61,1384,1105,815,462,0.11,1995,379000,-1
1546,7,1580,0,0,420,0.14,1989,430000,-1
1547,1,988,0,0,520,0.21,1978,342000,-1
1548,4,1832,0,0,488,0.23,1977,400000,-1
1549,1,1803,1443,1443,552,0.24,1968,615000,-1
1550,7,1764,572,0,510,0.23,1976,476000,-1
1551,1,1446,1162,1162,462,0.31,1977,402000,-1
1552,68,1884,612,0,400,0.07,2019,400500,-1
1553,8,2876,1522,0,696,0.16,2010,645000,-1
1554,68,1673,830,0,400,0.09,2004,370000,-1
1555,1,2442,2374,1601,1046,0.33,2006,927000,23
1556,8,2323,567,0,660,0.19,2003,515000,-1
1557,8,2374,1225,0,440,0.15,2003,520000,-1
1558,61,1075,1045,1045,242,0.07,1998,335000,-1
1559,8,2560,1291,0,736,0.99,1996,720000,38
1560,8,2344,1152,0,483,0.2,1993,592500,39
1561,8,1184,728,0,264,0.05,2017,300000,-1
1562,68,1117,517,0,245,0.0,2016,300000,13
1563,1,1152,1008,864,576,5.96,1950,415000,-1
1564,1,1114,1113,1113,413,0.14,1998,400250,-1
1565,8,2065,990,0,420,0.1,1997,440000,-1
1566,8,2155,1037,776,420,0.14,2000,520000,-1
1567,8,1974,0,0,540,0.12,2018,430000,-1
1568,1,1187,0,0,300,0.13,1959,399000,-1
1569,7,1586,0,0,440,0.15,1988,412600,-1
1570,7,1440,0,0,480,0.19,1983,375000,-1
1571,4,1410,0,0,276,0.1,1979,285000,-1
1572,5,2057,1622,520,0,0.21,1908,865000,-1
1573,1,972,972,972,480,0.21,1945,515000,-1
1574,1,1510,0,0,520,0.25,1949,417000,-1
